isin,euronext_code,stock_name,degiro_symbol,symbol,category,currency,exchangeId,exchange_degiro,exchange_mic_code,exchange_name,market,isShortable,feedQuality,feedQualitySecondary,icb_industry
IT0001073045,IT0001073045-MTAA,Banca Profilo SpA,PRO,PRO,D,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,FALSE,D15,,Banks
FR0004052561,FR0004052561-XPAR,Hubwoo,HBW,PROAC,D,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,,Consumer Digital Services
BE0003810273,BE0003810273-XBRU,Proximus,PROX,PROX,B,EUR,320,EBR,XBRU,Euronext Brussels,belgium,TRUE,R,CX,Telecommunications Services
IT0003850929,IT0003850929-MTAA,Esprinet SpA,PRT,PRT,D,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,FALSE,D15,,Computer Hardware
NL0013654783,NL0013654783-XAMS,Prosus NV,PRX,PRX,C,EUR,200,EAM,XAMS,Euronext Amsterdam,netherlands,TRUE,R,,Consumer Digital Services
IT0004176001,IT0004176001-MTAA,Prysmian SpA,PRY,PRY,A,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,FALSE,CX,D15,Electrical Components
FR0000038465,FR0000038465-XPAR,Passat,PSAT,PSAT,D,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,,Media Agencies
GG00BPFJTF46,GG00BPFJTF46-XAMS,Pershing Square Holdings Ltd,PSH,PSH,C,USD,200,EAM,XAMS,Euronext Amsterdam,netherlands,FALSE,R,CX,Closed End Investments
IT0003796171,IT0003796171-MTAA,Poste Italiane SpA,PST,PST,A,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,FALSE,CX,D15,Life Insurance
FR0000130577,FR0000130577-XPAR,Publicis Groupe,PUB,PUB,A,EUR,710,EPA,XPAR,Euronext Paris,france,TRUE,R,CX,Media Agencies
FR0013252186,FR0013252186-XPAR,Plastiques du Val de Loire SA,PVL,PVL,D,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,,Plastics
IT0005337958,IT0005337958-MTAA,Piovan SpA,PVN,PVN,D,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,FALSE,D15,,Machinery: Industrial
FR0012613610,FR0012613610-XPAR,Prodways Group SA,PWG,PWG,D,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,,Machinery: Specialty
FR0000120560,FR0000120560-XPAR,QUADIENT,QDT,QDT,C,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,,Electronic Office Equipment
BE0003730448,BE0003730448-XBRU,Quest For Growth,QFG,QFG,D,EUR,320,EBR,XBRU,Euronext Brussels,belgium,FALSE,R,,Closed End Investments
BE0974272040,BE0974272040-XBRU,QRF Comm. VA,QRF,QRF,D,EUR,320,EBR,XBRU,Euronext Brussels,belgium,FALSE,R,,Retail REITs
NL0011585146,NL0011585146-MTAA,Ferrari NV,RACE,RACE,A,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,FALSE,CX,D15,Automobiles
FR0000060618,FR0000060618-XPAR,Rallye,RAL,RAL,D,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,,Diversified Retailers
PTFRV0AE0004,PTFRV0AE0004-XLIS,F. Ramada,RAM,RAM,D,EUR,560,ELI,XLIS,Euronext Lisbon,portugal,FALSE,R,,Iron and Steel
NL0000379121,NL0000379121-XAMS,Randstad,RAND,RAND,A,EUR,200,EAM,XAMS,Euronext Amsterdam,netherlands,TRUE,R,CX,Business Training and Employment Agencies
IT0004724107,IT0004724107-MTAA,Ratti SpA,RAT,RAT,D,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,FALSE,D15,,Textile Products
FR0013344173,FR0013344173-XPAR,Roche Bobois SA,RBO,RBO,D,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,,Household Furnishings
FR0000039091,FR0000039091-XPAR,Robertet,RBT,RBT,D,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,,Specialty Chemicals
FR0000130395,FR0000130395-XPAR,R��my Cointreau,RCO,RCO,A,EUR,710,EPA,XPAR,Euronext Paris,france,TRUE,R,CX,Distillers and Vintners
IT0004931496,IT0004931496-MTAA,Rizzoli Corriere della Sera Mediagroup SpA,RCS,RCS,D,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,FALSE,D15,,Publishing
FR0000121634,FR0000121634-XPAR,Colas,RE,RE,D,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,,Construction
IT0003828271,IT0003828271-MTAA,Recordati SpA,REC,REC,A,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,FALSE,CX,D15,Pharmaceuticals
BE0003656676,BE0003656676-XBRU,Recticel,REC,RECT,C,EUR,320,EBR,XBRU,Euronext Brussels,belgium,FALSE,R,CX,Plastics
PTRED0AP0010,PTRED0AP0010-XLIS,REDITUS- SOC.GEST.PART.SOCIAIS,RED,RED,D,EUR,560,ELI,XLIS,Euronext Lisbon,portugal,FALSE,R,,Computer Services
LU0383812293,LU0383812293-XAMS,Reinet Investments SCA,REINA,REINA,D,EUR,200,EAM,XAMS,Euronext Amsterdam,netherlands,FALSE,R,,Diversified Financial Services 
GB00B2B0DG97,GB00B2B0DG97-XAMS,Relx PLC,REN,REN,A,EUR,200,EAM,XAMS,Euronext Amsterdam,netherlands,TRUE,R,,Publishing
PTREL0AM0008,PTREL0AM0008-XLIS,REN-REDES ENERG.NACIONAIS SGPS,RENE,RENE,B,EUR,560,ELI,XLIS,Euronext Lisbon,portugal,FALSE,R,CX,Conventional Electricity
BE0003720340,BE0003720340-XBRU,Retail Estates,RET,RET,C,EUR,320,EBR,XBRU,Euronext Brussels,belgium,FALSE,R,CX,Retail REITs
IT0005282865,IT0005282865-MTAA,Reply SpA,REY,REY,B,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,FALSE,CX,D15,Consumer Digital Services
FR0000121121,FR0000121121-XPAR,Eurazeo,RF,RF,A,EUR,710,EPA,XPAR,Euronext Paris,france,TRUE,R,CX,Asset Managers and Custodians
FR0000120693,FR0000120693-XPAR,Pernod Ricard,RI,RI,A,EUR,710,EPA,XPAR,Euronext Paris,france,TRUE,R,CX,Distillers and Vintners
FR0000052516,FR0000052516-XPAR,Vilmorin,RIN,RIN,C,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,CX,Farming/Fishing/Ranching and Plantations
FR0000052292,FR0000052292-XPAR,Herm��s International,RMS,RMS,A,EUR,710,EPA,XPAR,Euronext Paris,france,TRUE,R,,Clothing and Accessories
IT0001402269,IT0001402269-MTAA,Risanamento SpA,RN,RN,D,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,FALSE,D15,,Real Estate Holding and Development
FR0000131906,FR0000131906-XPAR,Renault,RNO,RNO,B,EUR,710,EPA,XPAR,Euronext Paris,france,TRUE,R,CX,Automobiles
NL0000440477,NL0000440477-XAMS,RoodMicrotec,ROOD,ROOD,D,EUR,200,EAM,XAMS,Euronext Amsterdam,netherlands,FALSE,R,,Semiconductors
FR0000031684,FR0000031684-XPAR,Rothschild & Co,ROTH,ROTH,C,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,CX,Diversified Financial Services 
BE0003741551,BE0003741551-XBRU,Roularta Media,ROU,ROU,D,EUR,320,EBR,XBRU,Euronext Brussels,belgium,FALSE,R,,Publishing
IT0005349052,IT0005349052-MTAA,Restart Societa di Investimento Immobiliare Quotata SpA,RST,RST,D,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,FALSE,D15,,Real Estate Holding and Development
FR0013269123,FR0013269123-XPAR,Rubis SCA,RUI,RUI,B,EUR,710,EPA,XPAR,Euronext Paris,france,TRUE,R,CX,Specialty Retailers
IT0005054967,IT0005054967-MTAA,Rai Way SpA,RWAY,RWAY,C,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,FALSE,CX,D15,Telecommunications Services
GB00BNR4T868,GB00BNR4T868-XAMS,RENEWI,RWI,RWI,D,EUR,200,EAM,XAMS,Euronext Amsterdam,netherlands,FALSE,R,,Waste and Disposal Services
FR0010451203,FR0010451203-XPAR,Rexel,RXL,RXL,A,EUR,710,EPA,XPAR,Euronext Paris,france,TRUE,R,CX,Electrical Components
IT0005283111,IT0005283111-MTAA,Il Sole 24 Ore SpA,S24,S24,D,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,FALSE,D15,,Publishing
FR0013379484,FR0013379484-XPAR,Solutions 30 SE,ALS30,S30,D,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,,Computer Services
IT0001042610,IT0001042610-MTAA,Sabaf SpA,SAB,SAB,D,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,FALSE,D15,,Production Technology Equipment
FR0000060121,FR0000060121-XPAR,Sabeton,SABE,SABE,D,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,,Food Products
FR0000061418,FR0000061418-XPAR,Fiducial Office Solutions,SACI,SACI,D,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,,Diversified Retailers
FR0000073272,FR0000073272-XPAR,Safran,SAF,SAF,A,EUR,710,EPA,XPAR,Euronext Paris,france,TRUE,R,CX,Aerospace
FR0000060071,FR0000060071-XPAR,Samse,SAMS,SAMS,D,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,,Home Improvement Retailers
FR0000120578,FR0000120578-XPAR,Sanofi,SAN,SAN,A,EUR,710,EPA,XPAR,Euronext Paris,france,TRUE,R,CX,Pharmaceuticals
ES0113900J37,ES0113900J37-TNLB,Banco Santander SA,SANTA,SANTA,D,EUR,320,EBR,TNLB,Euronext Brussels,belgium,FALSE,R,,Banks
FR0000120107,FR0000120107-XPAR,Savencia,SAVE,SAVE,D,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,,Food Products
NL0000360618,NL0000360618-XAMS,SBM Offshore,SBMO,SBMO,C,EUR,200,EAM,XAMS,Euronext Amsterdam,netherlands,TRUE,R,,Oil Equipment and Services
FR0000052680,FR0000052680-XPAR,Oeneo,SBT,SBT,D,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,,Containers and Packaging
PTSCB0AM0001,PTSCB0AM0001-ENXL,S.CLUBE BRAGA,SCB,SCB,D,EUR,560,ELI,ENXL,Euronext Lisbon,portugal,FALSE,R,,Recreational Services
IT0005388266,IT0005388266-MTAA,Salcef Group SpA,SCF,SCF,C,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,FALSE,CX,D15,Transportation Services
BE0012378593,BE0012378593-XBRU,Scheerders van Kerchove,SCHD,SCHD,D,EUR,320,EBR,XBRU,Euronext Brussels,belgium,FALSE,R,,Cement
FR0000039109,FR0000039109-XPAR,S��ch�� Environnement,SCHP,SCHP,C,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,CX,Waste and Disposal Services
PTSCP0AM0001,PTSCP0AM0001-XLIS,"SPORTING CLUBE DE PORTUGAL - FUTEBOL, SAD",SCP,SCP,D,EUR,560,ELI,XLIS,Euronext Lisbon,portugal,FALSE,R,,Entertainment
FR0010411983,FR0010411983-XPAR,SCOR,SCR,SCR,C,EUR,710,EPA,XPAR,Euronext Paris,france,TRUE,R,CX,Reinsurance
FR0000032658,FR0000032658-XPAR,Synergie,SDG,SDG,D,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,,Business Training and Employment Agencies
FR0000078321,FR0000078321-XPAR,Soditech Ing��nierie,SEC,SEC,D,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,,Professional Business Support Services
FR0011950682,FR0011950682-XPAR,Sergeferrari Group SA,SEFER,SEFER,D,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,,Building Materials: Other
FR0004175842,FR0004175842-XPAR,Selectirente,SELER,SELER,D,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,,Retail REITs
PTSEM0AM0004,PTSEM0AM0004-XLIS,Semapa,SEM,SEM,C,EUR,560,ELI,XLIS,Euronext Lisbon,portugal,FALSE,R,CX,Paper
BE0974340722,BE0974340722-XBRU,Sequana Medical NV,SEQUA,SEQUA,D,EUR,320,EBR,XBRU,Euronext Brussels,belgium,FALSE,R,,Medical Equipment
IT0005283640,IT0005283640-MTAA,Seri Industrial SpA,SERI,SERI,C,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,FALSE,D15,,Diversified Industrials
IT0004729759,IT0004729759-MTAA,Sesa SpA,SES,SES,B,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,FALSE,CX,D15,Computer Services
LU0088087324,LU0088087324-XPAR,SES S.A.,SESG,SESG,B,EUR,710,EPA,XPAR,Euronext Paris,france,TRUE,R,CX,Telecommunications Equipment
FR0010282822,FR0010282822-XPAR,Store Electronic Systems,SESL,SESL,C,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,CX,Electronic Equipment: Gauges and Meters
FR0010209809,FR0010209809-XPAR,Soci��t�� Fran?aise de Casinos,SFCA,SFCA,D,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,,Casinos and Gambling
IT0004712375,IT0004712375-MTAA,Salvatore Ferragamo SpA,SFER,SFER,B,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,FALSE,CX,D15,Clothing and Accessories
IT0004604762,IT0004604762-MTAA,Safilo Group,SFL,SFL,C,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,FALSE,CX,D15,Clothing and Accessories
FR0004155000,FR0004155000-XPAR,Groupe SFPI,SFPI,SFPI,D,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,,Publishing
IT0001469953,IT0001469953-MTAA,Acotel Group,SFT,SFT,D,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,FALSE,D15,,Telecommunications Services
IT0001029492,IT0001029492-MTAA,Saes Getters SpA,SG,SG,C,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,FALSE,CX,D15,Electrical Components
IT0000076536,IT0000076536-MTAA,Sogefi,SGF,SGF,D,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,FALSE,D15,,Auto Parts
FR0000125007,FR0000125007-XPAR,Saint-Gobain,SGO,SGO,A,EUR,710,EPA,XPAR,Euronext Paris,france,TRUE,R,CX,Building Materials: Other
IT0001037081,IT0001037081-MTAA,Saes Getters SpA,SGR,SGR,C,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,FALSE,CX,D15,Electrical Components
GB00BP6MXD84,GB00BP6MXD84-XAMS,SHELL PLC,SHELL,SHELL,A,EUR,200,EAM,XAMS,Euronext Amsterdam,netherlands,TRUE,R,CX,Integrated Oil and Gas
GG00BQZCBZ44,GG00BQZCBZ44-XBRU,SHURGARD,SHUR,SHUR,B,EUR,320,EBR,XBRU,Euronext Brussels,belgium,FALSE,R,CX,Real Estate Holding and Development
DE0007236101,DE0007236101-TNLB,Siemens AG,SIA,SIA,D,EUR,320,EBR,TNLB,Euronext Brussels,belgium,FALSE,R,,Diversified Industrials
NL0011660485,NL0011660485-XAMS,Sif Holding NV,SIFG,SIFG,D,EUR,200,EAM,XAMS,Euronext Amsterdam,netherlands,FALSE,R,,Renewable Energy Equipment
FR0013183985,FR0013183985-XPAR,Gensight Biologics SA,SIGHT,SIGHT,D,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,,Biotechnology
FR0000074122,FR0000074122-XPAR,Soci��t�� Informatique Industrielle,SII,SII,C,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,CX,Computer Services
BE0003898187,BE0003898187-XBRU,Sipef,SIP,SIP,D,EUR,320,EBR,XBRU,Euronext Brussels,belgium,FALSE,R,,Farming/Fishing/Ranching and Plantations
IT0005262149,IT0005262149-MTAA,SIT SpA,SIT,SIT,D,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,FALSE,D15,,Building Materials: Other
FR0000121709,FR0000121709-XPAR,SEB,SK,SK,B,EUR,710,EPA,XPAR,Euronext Paris,france,TRUE,R,CX,Household Equipment and Products
IT0003549422,IT0003549422-MTAA,Sanlorenzo SpA,SL,SL,B,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,FALSE,CX,D15,Recreational Vehicles and Boats
AN8068571086,AN8068571086-XPAR,Schlumberger NV,SLB,SLB,C,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,CX,Oil Equipment and Services
PTSLB0AM0010,PTSLB0AM0010-XLIS,Benfica,SLBEN,SLBEN,D,EUR,560,ELI,XLIS,Euronext Lisbon,portugal,FALSE,R,,Recreational Services
NL0000817179,NL0000817179-XAMS,Sligro Food Group,SLIGR,SLIGR,C,EUR,200,EAM,XAMS,Euronext Amsterdam,netherlands,FALSE,R,CX,Food Retailers and Wholesalers
BE0974323553,BE0974323553-XBRU,Smartphoto Group NV,SMAR,SMAR,D,EUR,320,EBR,XBRU,Euronext Brussels,belgium,FALSE,R,,Photography
FR0013214145,FR0013214145-XPAR,SMCP SA,SMCP,SMCP,C,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,,Clothing and Accessories
PTSNC0AM0006,PTSNC0AM0006-XLIS,Sonaecom,SNC,SNC,D,EUR,560,ELI,XLIS,Euronext Lisbon,portugal,FALSE,R,,Telecommunications Services
PTSNG0AM0007,PTSNG0AM0007-ENXL,SONAGI,SNG,SNG,D,EUR,560,ELI,ENXL,Euronext Lisbon,portugal,FALSE,R,,Real Estate Holding and Development
NL0010627865,NL0010627865-XAMS,SnowWorld NV,SNOW,SNOW,D,EUR,200,EAM,XAMS,Euronext Amsterdam,netherlands,FALSE,R,,Biotechnology
BE0003717312,BE0003717312-XBRU,Sofina,SOF,SOF,C,EUR,320,EBR,XBRU,Euronext Brussels,belgium,TRUE,R,,Asset Managers and Custodians
BE0003773877,BE0003773877-ALXB,Softimat,SOFT,SOFT,D,EUR,320,EBR,ALXB,Euronext Brussels,belgium,FALSE,R,,Computer Services
FR0013227113,FR0013227113-XPAR,Soitec SA,SOI,SOI,B,EUR,710,EPA,XPAR,Euronext Paris,france,TRUE,R,,Semiconductors
IT0001206769,IT0001206769-MTAA,SOL SpA,SOL,SOL,B,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,FALSE,CX,D15,Specialty Chemicals
BE0003470755,BE0003470755-XBRU,Solvay,SOLB,SOLB,A,EUR,320,EBR,XBRU,Euronext Brussels,belgium,TRUE,R,CX,Chemicals: Diversified
IT0005329815,IT0005329815-MTAA,Somec SpA,SOM,SOM,D,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,FALSE,D15,,Building Materials: Other
PTSON0AM0001,PTSON0AM0001-XLIS,Sonae,SON,SON,B,EUR,560,ELI,XLIS,Euronext Lisbon,portugal,FALSE,R,CX,Food Retailers and Wholesalers
FR0000050809,FR0000050809-XPAR,Sopra Steria Group,SOP,SOP,B,EUR,710,EPA,XPAR,Euronext Paris,france,TRUE,R,CX,Computer Services
BE0003798155,BE0003798155-XBRU,Spadel,SPA,SPA,D,EUR,320,EBR,XBRU,Euronext Brussels,belgium,FALSE,R,,Soft Drinks
FR0000053944,FR0000053944-XPAR,Fonci��re Volta,SPEL,SPEL,D,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,,Real Estate Holding and Development
FR0012757854,FR0012757854-XPAR,Spie,SPIE,SPIE,B,EUR,710,EPA,XPAR,Euronext Paris,france,TRUE,R,CX,Engineering and Contracting Services
IT0005495657,IT0005495657-MTAA,SAIPEM,SPM,SPM,D,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,FALSE,D15,,Oil Equipment and Services
NL0015000NM7,NL0015000NM7-XAMS,SPR1 ORD SHARES,SPR1,SPR1,D,EUR,200,EAM,XAMS,Euronext Amsterdam,netherlands,FALSE,R,,Open End and Miscellaneous Investment Vehicles
FR0011289040,FR0011289040-XPAR,Sqli SA,SQI,SQI,D,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,,Consumer Digital Services
IT0003153415,IT0003153415-MTAA,SNAM,SRG,SRG,A,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,FALSE,CX,D15,Pipelines
IT0003814537,IT0003814537-MTAA,Servizi Italia SpA,SRI,SRI,D,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,FALSE,D15,,Professional Business Support Services
FR0013006558,FR0013006558-XPAR,SRP Groupe SA,SRP,SRP,D,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,,Apparel Retailers
IT0000433307,IT0000433307-MTAA,Saras,SRS,SRS,C,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,FALSE,CX,D15,Oil Refining and Marketing
IT0003621783,IT0003621783-MTAA,SS Lazio SpA,SSL,SSL,D,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,FALSE,D15,,Recreational Services
FR0000064271,FR0000064271-XPAR,STEF S.A.,STF,STF,D,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,,Trucking
NL00150001Q9,NL00150001Q9-MTAA,Stellantis NV,STLAM,STLAM,A,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,FALSE,D15,,Automobiles
NL00150001Q9,NL00150001Q9-XPAR,Stellantis NV,STLAP,STLAP,A,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,CX,Automobiles
NL0000226223,NL0000226223-MTAA,STMicroelectronics,STMMI,STMMI,A,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,FALSE,CX,D15,Semiconductors
NL0000226223,NL0000226223-XPAR,STMicroelectronics,STM,STMPA,A,EUR,710,EPA,XPAR,Euronext Paris,france,TRUE,R,,Semiconductors
FR0000121972,FR0000121972-XPAR,Schneider Electric,SU,SU,A,EUR,710,EPA,XPAR,Euronext Paris,france,TRUE,R,CX,Electrical Components
FR0000121220,FR0000121220-XPAR,Sodexo,SW,SW,A,EUR,710,EPA,XPAR,Euronext Paris,france,TRUE,R,,Restaurants and Bars
FR0004180578,FR0004180578-XPAR,Sword Group,SWP,SWP,D,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,,Computer Services
IT0005001554,IT0005001554-MTAA,Triboo SpA,TB,TB,D,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,FALSE,D15,,Media Agencies
VGG885761061,VGG885761061-XAMS,Thunderbird Resorts,TBIRD,TBIRD,D,USD,200,EAM,XAMS,Euronext Amsterdam,netherlands,FALSE,R,,Casinos and Gambling
FR001400I939,FR001400I939-XPAR,TECHNICOLOR CS,TCHCS,TCHCS,D,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,,,#N/A
PTTD10AM0000,PTTD10AM0000-XLIS,Teixeira Duarte,TDSA,TDSA,D,EUR,560,ELI,XLIS,Euronext Lisbon,portugal,FALSE,R,,Construction
NL0014559478,NL0014559478-XPAR,Technip Energies NV,TE,TE,B,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,CX,Oil Equipment and Services
LU0156801721,LU0156801721-MTAA,Tenaris SA,TEN,TEN,B,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,FALSE,CX,D15,Oil Equipment and Services
FR0000051807,FR0000051807-XPAR,Teleperformance,RCF,TEP,B,EUR,710,EPA,XPAR,Euronext Paris,france,TRUE,R,,Professional Business Support Services
IT0004585243,IT0004585243-MTAA,Tesmec SpA,TES,TES,D,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,FALSE,D15,,Machinery: Industrial
BE0003555639,BE0003555639-XBRU,Tessenderlo Group,TESB,TESB,C,EUR,320,EBR,XBRU,Euronext Brussels,belgium,FALSE,R,CX,Chemicals: Diversified
BE0974263924,BE0974263924-XBRU,Texaf SA,TEXF,TEXF,D,EUR,320,EBR,XBRU,Euronext Brussels,belgium,FALSE,R,,Real Estate Holding and Development
ES0178430E18,ES0178430E18-TNLB,Telefonica SA,TFA,TFA,D,EUR,320,EBR,TNLB,Euronext Brussels,belgium,FALSE,R,,Telecommunications Services
FR0013295789,FR0013295789-XPAR,Tonnellerie Francois Freres SA,TFF,TFF,D,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,,Containers and Packaging
GG00B1RMC548,GG00B1RMC548-XAMS,Tetragon Financial Group,TFG,TFG,D,USD,200,EAM,XAMS,Euronext Amsterdam,netherlands,FALSE,R,,Closed End Investments
FR0000054900,FR0000054900-XPAR,TELEVISION FSE 1 S.A. (TF1),TFI,TFI,B,EUR,710,EPA,XPAR,Euronext Paris,france,TRUE,R,CX,Radio and TV Broadcasters
IT0005422768,IT0005422768-MTAA,Trevi Finanziaria Industriale SpA,TFIN,TFIN,D,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,FALSE,D15,,Engineering and Contracting Services
IT0005162406,IT0005162406-MTAA,Technogym SpA,TGYM,TGYM,B,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,FALSE,CX,D15,Recreational Products
FR0013333432,FR0013333432-XPAR,Thermador Groupe SA,THEP,THEP,D,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,,Industrial Suppliers
NL0010389508,NL0010389508-XAMS,TIE Kinetix NV,TIE,TIE,D,EUR,200,EAM,XAMS,Euronext Amsterdam,netherlands,FALSE,R,,Consumer Digital Services
BE0974282148,BE0974282148-XBRU,Tinc Comm VA,TINC,TINC,D,EUR,320,EBR,XBRU,Euronext Brussels,belgium,FALSE,R,,Asset Managers and Custodians
IT0003153621,IT0003153621-MTAA,Tamburi Investment Partners SpA,TIP,TIP,B,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,FALSE,CX,D15,Investment Services
FR0000066482,FR0000066482-XPAR,Tipiak,TIPI,TIPI,D,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,,Food Products
IT0005439085,IT0005439085-MTAA,THE ITALIAN SEA GROUP,TISG,TISG,C,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,FALSE,CX,D15,Recreational Vehicles and Boats
IT0003497168,IT0003497168-MTAA,Telecom Italia,TIT,TIT,C,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,FALSE,CX,D15,Telecommunications Services
BE0974338700,BE0974338700-XBRU,Titan Cement International SA,TITC,TITC,C,EUR,320,EBR,XBRU,Euronext Brussels,belgium,FALSE,R,CX,Cement
IT0003497176,IT0003497176-MTAA,TELECOM ITALIA R,TITR,TITR,B,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,FALSE,CX,D15,Telecommunications Services
IT0003497168,IT0003497168-TNLB,Telecom Italia SpA,TIT,TITT,D,EUR,320,EBR,TNLB,Euronext Brussels,belgium,FALSE,R,,Telecommunications Services
FR0013230612,FR0013230612-XPAR,Tikehau Capital SCA,TKO,TKO,D,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,,Asset Managers and Custodians
FR0004188670,FR0004188670-XPAR,Tarkett SA,TKTT,TKTT,D,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,,Building Materials: Other
NL0012015705,NL0012015705-XAMS,Just Eat Takeaway.com NV,TKWY,TKWY,C,EUR,200,EAM,XAMS,Euronext Amsterdam,netherlands,TRUE,R,,Consumer Digital Services
BE0003826436,BE0003826436-XBRU,Telenet Group Holding,TNET,TNET,C,EUR,320,EBR,XBRU,Euronext Brussels,belgium,FALSE,R,CX,Telecommunications Services
FR0005175080,FR0005175080-XPAR,Transgene,TNG,TNG,D,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,,Biotechnology
IT0005037210,IT0005037210-MTAA,Tinexta SpA,TNXT,TNXT,C,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,FALSE,D15,,Investment Services
