股票代码,股票简称,最新价,最新涨跌幅,所属概念,公司亮点,所属同花顺行业,所属指数类,所属概念数量,a股市值(不含限售股)[20230920],最新dde大单净额,总股本[20230920],市盈率(pe)[20230920],market_code,code
301112.SZ,信邦智能,29.20,-0.477,汽车制造概念;转融券标的;机器人概念;工业机器人;航空航天;比亚迪概念;人民币贬值受益;智能制造;工业4.0;高端装备;无人机;机器视觉;融资融券;新能源汽车;光伏概念,以工业机器人为核心的综合服务商,机械设备-自动化设备-机器人,中证2000;中证2000EUR;中证2000GBP;中证2000HKD;中证2000USD;中证2000USD(CNH);中证A股;中证全指;中证流通;创业板综;制造指数;同花顺全A;新指数;深证A指;深证综指,15,1058701740.000,1656191.000,110266600.00,45.440,33,301112
600683.SH,京投发展,6.25,-0.478,土地流转;棚户区改造;土地增值;中央政务区;创投;轨道交通;北交所概念;北京自贸区;养老概念;特色小镇;地方国企改革;国企改革;物业管理;北京国企改革,以房地产开发为主营业务并逐步涉及多元产业发展的综合性企业,房地产-房地产开发-住宅开发,A股指数;上证指数;上证流通;中证2000;中证2000EUR;中证2000GBP;中证2000HKD;中证2000USD;中证2000USD(CNH);中证A股;中证全指;中证流通;同花顺全A;商业指数;新综指,14,4629860000.000,757625.000,740777597.00,13.283,17,600683
300627.SZ,华测导航,29.07,-0.479,卫星导航;无人机;长三角一体化;芯片概念;深股通;无人驾驶;融资融券;转融券标的,中国北斗高精度卫星导航领域领先企业之一,通信-通信设备-通信终端及配件,中创400;中创500;中小创新;中证1000;中证1000USD;中证A股;中证全指;中证流通;创业300;创业创新;创业基础;创业板综;制造指数;同花顺全A;新指数;深证1000;深证700;深证A指;深证创新;深证综指;电子指数;科技100,8,12944066600.000,-5418259.000,543091293.00,44.918,33,300627
000825.SZ,太钢不锈,4.15,-0.480,航空航天;轧板;互联网钢铁;融资融券;深股通;转融券标的;工程建材;一带一路;特钢概念;军工;核电;富时罗素概念;富时罗素概念股;标普道琼斯A股;MSCI概念;超超临界发电;地方国企改革;央企国企改革;国企改革,不锈钢行业龙头，国际上重要的不锈钢生产厂家之一,黑色金属-钢铁-特钢,中证500;中证500HKD;中证500HKD(CNH);中证500USD;中证500USD(CNH);中证700;中证800;中证800USD;中证A股;中证全指;中证流通;制造指数;同花顺全A;新指数;深证1000;深证200;深证300;深证A指;深证成指;深证综指;钢铁指数,19,23639428000.000,-85674.000,5718518596.00,-23.948,33,000825
002623.SZ,亚玛顿,24.72,-0.483,新能源;光伏玻璃;太阳能;玻璃;特斯拉;光伏建筑一体化;新材料概念;建筑节能;光伏概念;融资融券;转融券标的;绿色电力;深股通,全球唯一一家用物理化钢化技术规模化生产超薄双玻组件的企业,电力设备-电力设备-光伏设备,中小综指;中证2000;中证2000EUR;中证2000GBP;中证2000HKD;中证2000USD;中证2000USD(CNH);中证A股;中证全指;中证流通;制造指数;同花顺全A;新指数;深证A指;深证综指;矿物指数,13,4910285000.000,-470297.000,199062500.00,63.053,33,002623
600297.SH,广汇汽车,2.06,-0.483,东北亚经贸中心;医疗改革;汽车制造概念;融资融券;转融券标的;融资租赁;二手车;大消费;汽车关税下调;充电桩;富时罗素概念股;标普道琼斯A股;MSCI概念;沪股通,国内排名第一的乘用车经销服务集团，经销商中最大的二手车经销及交易代理服务实体集团,交运设备-汽车服务-汽车服务Ⅲ,A股指数;上证中小;上证全指;上证小盘;上证指数;上证流通;中证500;中证500HKD;中证500HKD(CNH);中证500USD;中证500USD(CNH);中证700;中证800;中证800USD;中证A股;中证全指;中证流通;同花顺全A;工业指数;新综指,14,16709289000.000,-9715631.100,8111305353.00,13.900,17,600297
002242.SZ,九阳股份,14.39,-0.484,分离膜;家用电器;智能家居;融资融券;深股通;电子商务;转融券标的;富时罗素概念;富时罗素概念股;标普道琼斯A股;净水概念;大豆;养老金持股;证金持股,国内知名的豆浆机和厨房小家电制造商,家用电器-小家电-小家电Ⅲ,中创400;中创500;中小300;中小基础;中小综指;中证1000;中证1000USD;中证A股;中证全指;中证流通;制造指数;同花顺全A;新指数;深证1000;深证700;深证A指;深证成指;深证综指;电气指数,14,11018505000.000,1061205.000,767017000.00,22.329,33,002242
688063.SH,派能科技,125.45,-0.484,融资融券;转融券标的;磷酸铁锂;锂电池;储能;专精特新;钠离子电池;沪股通;人民币贬值受益,国内较早开始锂电池储能系统商用的厂家之一,电力设备-电力设备-电池,A股指数;上证180;上证中小;上证中盘;上证全指;上证指数;上证流通;中型综指;中证A股;中证全指;中证流通;同花顺全A;工业指数;市值百强;新兴成指;新综指;科创50;科创50EUR;科创50GBP;科创50HKD;科创50USD;科创50USD(CNH);科创创业50,9,13020993900.000,4096115.000,175626333.00,15.893,17,688063
300746.SZ,汉嘉设计,10.29,-0.484,天然气;垃圾分类;装配式建筑;光伏建筑一体化;杭州亚运会;建筑节能;新型城镇化,公司拥有建筑、风景园林、岩土、市政等工程设计及勘察等多项资质,建筑装饰-建筑装饰-工程咨询服务,中证2000;中证2000EUR;中证2000GBP;中证2000HKD;中证2000USD;中证2000USD(CNH);中证A股;中证全指;中证流通;创业板综;同花顺全A;新指数;深证A指;深证综指;科研指数,7,2283188600.000,-331217.000,225738328.00,57.381,33,300746
300310.SZ,宜通世纪,4.11,-0.484,通信基站;5G;工业互联网;物联网平台层;物联网;电信业整合;华为概念;互联网医疗;边缘计算;融资融券;网络安全;转融券标的;车联网,国内领先的通信技术服务商,通信-通信服务-通信服务Ⅲ,IT指数;中证2000;中证2000EUR;中证2000GBP;中证2000HKD;中证2000USD;中证2000USD(CNH);中证A股;中证全指;中证流通;创业基础;创业板综;同花顺全A;新指数;深证A指;深证综指,13,2843053200.000,-4440672.000,881658531.00,584.668,33,300310
002191.SZ,劲嘉股份,6.16,-0.485,食品安全;成渝特区;圣诞节;食品包装;融资融券;深股通;转融券标的;物联网;医药安全;电子标签;药品信息化追溯;烟草;区块链;富时罗素概念;蚂蚁金服概念;富时罗素概念股;标普道琼斯A股;新型烟草,烟标印制及相关包装材料行业的领军企业,轻工制造-包装印刷-包装,中创400;中创500;中小300;中小基础;中小综指;中证1000;中证1000USD;中证A股;中证全指;中证流通;创新引擎;创新龙头;创新龙头(港币);制造指数;印刷指数;同花顺全A;新指数;深证1000;深证700;深证A指;深证成指;深证综指,18,8807695400.000,1849321.000,1462076254.00,16.098,33,002191
300862.SZ,蓝盾光电,24.63,-0.485,PM2.5;融资融券;转融券标的;PPP概念;智能交通;智慧城市;军工;节能环保;环境监测;碳中和;雷达;专精特新;传感器;冬奥会;华为概念;毫米波雷达,多次获得“国家科学技术进步二等奖”,环保-环保-环保设备,中证A股;中证全指;中证流通;仪表指数;创业板综;制造指数;同花顺全A;新指数;深证A指;深证综指,16,2114846500.000,-11486.000,131869930.00,143.748,33,300862
301220.SZ,亚香股份,32.74,-0.486,融资融券;转融券标的;外贸受益概念;人民币贬值受益;烟草;参股银行,全球主要的天然香兰素生产企业之一,基础化工-化学制品-食品及饲料添加剂,中证2000;中证2000EUR;中证2000GBP;中证2000HKD;中证2000USD;中证2000USD(CNH);中证A股;中证全指;中证流通;创业板综;制造指数;同花顺全A;新指数;深证A指;深证综指,6,1380067300.000,244799.000,80800000.00,28.642,33,301220
430198.BJ,微创光电,4.09,-0.487,安防;融资融券,智慧高速视频监控领先企业,计算机-计算机设备-计算机设备Ⅲ,中证A股;中证流通,2,265479570.000,,161363872.00,-12.019,151,430198
002232.SZ,启明信息,14.31,-0.487,电子信息;车联网;振兴东北;卫星导航;智能交通;电机电控;新能源汽车;汽车电子;工业互联网;无人驾驶;胎压监测;云计算;国六标准、国六排放、国六;数据中心;大数据;国产软件;华为概念;国产操作系统;华为汽车;网络安全;EDR概念;百度概念;国资云;元宇宙;虚拟现实;地方国企改革;央企国企改革;国企改革;数字经济;人工智能;信创;智慧城市;深股通;ERP概念;数字孪生;MLOps概念;数据要素;转融券标的;融资融券,国内汽车业IT行业龙头企业,计算机-计算机应用-IT服务,IT指数;中小综指;中证2000;中证2000EUR;中证2000GBP;中证2000HKD;中证2000USD;中证2000USD(CNH);中证A股;中证全指;中证流通;同花顺全A;新指数;深证A指;深证综指,39,5846328400.000,3855975.000,408548455.00,65.618,33,002232
002898.SZ,赛隆药业,12.26,-0.487,横琴新区;幽门螺杆菌概念;仿制药一致性评价;肝炎概念;医疗器械概念;医美概念;创新药;高血压药;半年报预增,拥有GSP（赛隆药业）、GMP（岳阳赛隆）认证资质的医药企业,医药生物-化学制药-化学制剂,中小综指;中证A股;中证全指;中证流通;制造指数;医药指数;同花顺全A;新指数;深证A指;深证综指,9,1241479000.000,-452307.000,176000000.00,361.127,33,002898
002177.SZ,御银股份,4.09,-0.487,NFC;国产替代;村镇银行;ATM机;虹膜识别;创投;互联网金融;国产操作系统;区块链;指纹技术;数字货币;人脸识别;摘帽,广东省ATM设备行业领先企业,商贸零售-零售-商业物业经营,专用指数;中小综指;中证A股;中证流通;制造指数;同花顺全A;新指数;深证A指;深证综指,13,3113272400.000,-1411434.000,761191294.00,49.809,33,002177
000729.SZ,燕京啤酒,10.20,-0.488,融资融券;深股通;转融券标的;啤酒概念;富时罗素概念;富时罗素概念股;MSCI概念;标普道琼斯A股;世界杯;地方国企改革;国企改革;冬奥会;大消费;电子商务,产销量排名前列的国产啤酒生产商,食品饮料-饮料制造-啤酒,800消费;中证500;中证500HKD;中证500HKD(CNH);中证500USD;中证500USD(CNH);中证700;中证800;中证800USD;中证A股;中证全指;中证流通;制造指数;同花顺全A;新指数;深证1000;深证200;深证300;深证A指;深证成指;深证综指;饮料指数,14,25597513000.000,-888423.000,2818539341.00,27.972,33,000729
600162.SH,香江控股,2.04,-0.488,参股民营银行;京津冀一体化;融资融券;转融券标的;粤港澳大湾区;室外经济;富时罗素概念;富时罗素概念股;标普道琼斯A股;养老概念;民营医院;沪股通,以商贸物流、房地产、物业管理为主业的公司,房地产-房地产开发-住宅开发,A股指数;上证指数;上证流通;中证2000;中证2000EUR;中证2000GBP;中证2000HKD;中证2000USD;中证2000USD(CNH);中证A股;中证全指;中证流通;同花顺全A;地产指数;新综指,12,6667613800.000,1630286.000,3268438122.00,29.922,17,600162
603003.SH,龙宇股份,8.16,-0.488,油品升级;云计算;大数据;阿里巴巴概念;数据中心;寒武纪概念;工业大麻;油品改革;独角兽概念;边缘计算;算力租赁;半年报预增,我国规模较大的船用燃料油供应服务企业,通信-通信服务-通信服务Ⅲ,A股指数;上证指数;上证流通;中证2000;中证2000EUR;中证2000GBP;中证2000HKD;中证2000USD;中证2000USD(CNH);中证A股;中证全指;中证流通;同花顺全A;商业指数;新综指,12,3283938900.000,-1412530.000,402443494.00,41.098,17,603003
832419.BJ,路斯股份,8.15,-0.488,人民币贬值受益;宠物经济;高送转预期;融资融券,,农林牧渔-农产品加工-饲料,中证A股;中证流通,4,755974020.000,,103446400.00,10.534,151,832419
603041.SH,美思德,12.23,-0.488,专精特新;有机硅概念;建筑节能,中国最大的有机硅表面活性剂生产商，主营为聚氨酯泡沫稳定剂,基础化工-化学制品-聚氨酯,A股指数;上证指数;上证流通;中型综指;中证A股;中证全指;中证流通;同花顺全A;工业指数;新综指,3,2239896300.000,0.000,183147692.00,22.122,17,603041
002075.SZ,沙钢股份,4.07,-0.489,深股通;融资融券;转融券标的;MSCI概念;富时罗素概念;富时罗素概念股;标普道琼斯A股;特钢概念,主营优特钢产品的生产与销售,黑色金属-钢铁-特钢,中创400;中创500;中小300;中小创新;中小基础;中小综指;中证A股;中证全指;中证流通;制造指数;同花顺全A;新指数;深证1000;深证700;深证A指;深证综指;钢铁指数,8,8981546800.000,-880691.000,2206771772.00,42.168,33,002075
601156.SH,东航物流,12.21,-0.489,冷链物流;沪股通;统一大市场;融资融券;转融券标的;地方国企改革;央企国企改革;国企改革;跨境电商;一带一路,具备了较完备的物流行业生态布局，且打造了有影响力的品牌价值,交通运输-物流-物流Ⅲ,A股指数;上证100;上证380;上证指数;上证流通;中证500;中证500HKD;中证500HKD(CNH);中证500USD;中证500USD(CNH);中证700;中证800;中证800USD;中证A股;中证全指;中证流通;同花顺全A;工业指数;新综指,10,9788946900.000,-3644044.560,1587555556.00,7.623,17,601156
603656.SH,泰禾智能,12.22,-0.489,工业机器人;工业4.0;机器人概念;人工智能;食品安全;高端装备;机器视觉,智能检测分选装备和工业机器人及自动化成套装备高新技术企业,机械设备-专用设备-其他专用设备,A股指数;上证指数;上证流通;中型综指;中证A股;中证全指;中证流通;同花顺全A;工业指数;新综指,7,2240846900.000,-1562763.000,183375358.00,96.187,17,603656
601990.SH,南京证券,8.13,-0.490,融资融券;转融券标的;期货概念;富时罗素概念;富时罗素概念股;MSCI概念;标普道琼斯A股;参股基金;地方国企改革;国企改革;沪股通,公司目前连续三年分类评价结果均为A类A级，丰富的证券行业管理经验,非银金融-证券-证券Ⅲ,A股指数;上证中小;上证全指;上证小盘;上证指数;上证流通;中证500;中证500HKD;中证500HKD(CNH);中证500USD;中证500USD(CNH);中证700;中证800;中证800USD;中证A股;中证全指;中证流通;同花顺全A;商业指数;新综指,11,29430036000.000,-12989297.000,3686361034.00,32.851,17,601990
600527.SH,江南高纤,2.03,-0.490,尿不湿;两会;金改;乙二醇;小额贷款;粘胶短纤;涤纶,国内涤纶毛条龙头企业，国际先进的纺丝生产纺丝和成条装置,纺织服装-纺织制造-其他纺织,A股指数;上证指数;上证流通;中型综指;中证A股;中证全指;中证流通;同花顺全A;工业指数;新综指,7,3515474600.000,-2280895.600,1731760902.00,79.065,17,600527
300019.SZ,硅宝科技,16.20,-0.491,脱硫脱硝;锂电原料;雄安新区;装配式建筑;军工;特高压;锂电池;宁德时代概念;有机硅概念;硅能源;光伏概念;比亚迪概念;小米概念;融资融券;转融券标的;深股通,国内有机硅新材料下游龙头企业,基础化工-化学制品-有机硅,中证2000;中证2000EUR;中证2000GBP;中证2000HKD;中证2000USD;中证2000USD(CNH);中证A股;中证全指;中证流通;创业基础;创业板综;制造指数;化学指数;同花顺全A;新指数;深证A指;深证综指,16,5433071900.000,-2371779.000,391064700.00,23.946,33,300019
