,0,1,2,3,4,5,6,7,8,9,10,11
1439,NO0011002651-MERK,20,Health Care,2010,Health Care,201010,Health Care Providers,20101025,Health Care Services,,,
1440,DK0061414638-MERK,45,Consumer Staples ,4510,Food,Beverage and Tobacco ,451020,Food Producers,45102010,Farming,Fishing,Ranching and Plantations
1441,NO0003058109-MERK,45,Consumer Staples ,4510,Food,Beverage and Tobacco ,451020,Food Producers,45102010,Farming,Fishing,Ranching and Plantations
1442,NO0010317340-XOAS,55,Basic Materials,5510,Basic Resources,551020,Industrial Metals and Mining,55102000,General Mining,,,
1443,NO0003055501-XOSL,10,Technology,1010,Technology,101020,Technology Hardware and Equipment,10102010,Semiconductors,,,
1444,NO0011018434-MERK,50,Industrials,5020,Industrial Goods and Services,502030,General Industrials,50203000,Diversified Industrials,,,
1445,NO0010907090-MERK,50,Industrials,5020,Industrial Goods and Services,502020,Electronic and Electrical Equipment,50202040,Electronic Equipment: Other,,,
1446,NO0012885252-XOAS,40,Consumer Discretionary,4050,Travel and Leisure,405010,Travel and Leisure,40501010,Airlines,,,
1447,NO0005052605-XOSL,55,Basic Materials,5510,Basic Resources,551020,Industrial Metals and Mining,55102035,Aluminum,,,
1448,NO0010941925-MERK,65,Utilities,6510,Utilities,651010,Electricity,65101010,Alternative Electricity,,,
1449,NO0010969108-MERK,55,Basic Materials,5510,Basic Resources,551020,Industrial Metals and Mining,55102015,Metal Fabricating,,,
1450,NO0010861115-XOSL,55,Basic Materials,5510,Basic Resources,551010,Industrial Materials,55101015,Paper,,,
1451,NO0010900087-MERK,15,Telecommunications,1510,Telecommunications,151020,Telecommunications Service Providers ,15102015,Telecommunications Services,,,
1452,NO0010550056-XOAS,60,Energy,6010,Energy,601010,Oil,Gas and Coal,60101010,Oil: Crude Producers,,
1453,BMG6624L1090-XOSL,60,Energy,6010,Energy,601010,Oil,Gas and Coal,60101030,Oil Equipment and Services,,
1454,BMG6682J1036-XOSL,60,Energy,6010,Energy,601010,Oil,Gas and Coal,60101030,Oil Equipment and Services,,
1455,NO0010196140-XOSL,40,Consumer Discretionary,4050,Travel and Leisure,405010,Travel and Leisure,40501010,Airlines,,,
1456,NO0010984966-MERK,30,Financials,3020,Financial Services,302020,Investment Banking and Brokerage Services ,30202015,Investment Services,,,
1457,PTZON0AM0006-XLIS,15,Telecommunications,1510,Telecommunications,151020,Telecommunications Service Providers ,15102015,Telecommunications Services,,,
1458,IT0005025355-EXGM,40,Consumer Discretionary,4030,Media,403010,Media,40301010,Entertainment,,,
1459,PTNBA0AM0006-XLIS,10,Technology,1010,Technology,101010,Software and Computer Services,10101010,Computer Services,,,
1460,FR0010397232-ALXP,20,Health Care,2010,Health Care,201020,Medical Equipment and Services,20102010,Medical Equipment,,,
1461,FR0000185464-XMLI,50,Industrials,5020,Industrial Goods and Services,502020,Electronic and Electrical Equipment,50202010,Electrical Components,,,
1462,FR0014001PV6-XPAR,40,Consumer Discretionary,4040,Retail,404010,Retailers ,40401020,Apparel Retailers,,,
1463,NO0003679102-XOSL,50,Industrials,5020,Industrial Goods and Services,502050,Industrial Support Services,50205020,Professional Business Support Services,,,
1464,FR0000121691-XPAR,40,Consumer Discretionary,4030,Media,403010,Media,40301035,Radio and TV Broadcasters,,,
1465,FR0000064529-ALXP,50,Industrials,5020,Industrial Goods and Services,502040,Industrial Engineering,50204050,Machinery: Specialty,,,
1466,FR0004065639-ALXP,50,Industrials,5020,Industrial Goods and Services,502010,Aerospace and Defense,50201020,Defense,,,
1467,NL0012365084-XAMS,35,Real Estate,3510,Real Estate,351020,Real Estate Investment Trusts,35102030,Office REITs,,,
1468,IT0005453110-EXGM,50,Industrials,5010,Construction and Materials,501010,Construction and Materials,50101035,Building Materials: Other,,,
1469,IT0005390783-EXGM,40,Consumer Discretionary,4030,Media,403010,Media,40301010,Entertainment,,,
1470,NL0015000D50-XAMS,50,Industrials,5020,Industrial Goods and Services,502040,Industrial Engineering,50204050,Machinery: Specialty,,,
1471,NO0010714785-XOSL,20,Health Care,2010,Health Care,201030,Pharmaceuticals and Biotechnology,20103010,Biotechnology,,,
1472,BE0974294267-XBRU,55,Basic Materials,5510,Basic Resources,551020,Industrial Metals and Mining,55102050,Nonferrous Metals,,,
1473,BE0974358906-XBRU,20,Health Care,2010,Health Care,201020,Medical Equipment and Services,20102010,Medical Equipment,,,
1474,FR0010330613-ALXP,55,Basic Materials,5510,Basic Resources,551010,Industrial Materials,55101010,Forestry,,,
1475,FR0014003711-ALXP,10,Technology,1010,Technology,101010,Software and Computer Services,10101020,Consumer Digital Services,,,
1476,NO0010865009-XOAS,20,Health Care,2010,Health Care,201020,Medical Equipment and Services,20102010,Medical Equipment,,,
1477,US6745991058-TNLB,60,Energy,6010,Energy,601010,Oil,Gas and Coal,60101010,Oil: Crude Producers,,
1478,NO0010914641-MERK,50,Industrials,5020,Industrial Goods and Services,502020,Electronic and Electrical Equipment,50202030,Electronic Equipment: Pollution Control,,,
1479,NO0010887565-MERK,60,Energy,6010,Energy,601020,Alternative Energy,60102020,Renewable Energy Equipment,,,
1480,NO0010317316-XOSL,60,Energy,6010,Energy,601010,Oil,Gas and Coal,60101030,Oil Equipment and Services,,
1481,NL0010558797-XAMS,55,Basic Materials,5520,Chemicals,552010,Chemicals,55201015,Fertilizers,,,
1482,FR0013310281-XMLI,50,Industrials,5020,Industrial Goods and Services,502020,Electronic and Electrical Equipment,50202025,Electronic Equipment: Gauges and Meters,,,
1483,BMG671801022-XOSL,60,Energy,6010,Energy,601010,Oil,Gas and Coal,60101015,Offshore Drilling and Other Services,,
1484,NO0003399909-XOSL,50,Industrials,5020,Industrial Goods and Services,502060,Industrial Transportation,50206030,Marine Transportation,,,
1485,NO0003399917-XOSL,50,Industrials,5020,Industrial Goods and Services,502060,Industrial Transportation,50206030,Marine Transportation,,,
1486,BMG6716L1081-XOSL,60,Energy,6010,Energy,601010,Oil,Gas and Coal,60101030,Oil Equipment and Services,,
1487,FR0000052680-XPAR,50,Industrials,5020,Industrial Goods and Services,502030,General Industrials,50203030,Containers and Packaging,,,
1488,IT0005374035-EXGM,50,Industrials,5020,Industrial Goods and Services,502010,Aerospace and Defense,50201010,Aerospace,,,
1489,ES0105698007-XMLI,35,Real Estate,3510,Real Estate,351020,Real Estate Investment Trusts,35102000,Diversified REITs,,,
1490,NO0010816895-XOSL,60,Energy,6010,Energy,601010,Oil,Gas and Coal,60101010,Oil: Crude Producers,,
1491,MHY641771016-XOSL,50,Industrials,5020,Industrial Goods and Services,502060,Industrial Transportation,50206030,Marine Transportation,,,
1492,FR0010428771-XPAR,40,Consumer Discretionary,4050,Travel and Leisure,405010,Travel and Leisure,40501030,Recreational Services,,,
1493,NO0005638858-XOSL,35,Real Estate,3510,Real Estate,351010,Real Estate Investment and Services,35101010,Real Estate Holding and Development,,,
1494,IT0001350625-MTAA,10,Technology,1010,Technology,101020,Technology Hardware and Equipment,10102030,Computer Hardware,,,
1495,PTOTP0AM0004-ENXL,35,Real Estate,3510,Real Estate,351020,Real Estate Investment Trusts,35102045,Retail REITs,,,
1496,IT0005453748-EXGM,50,Industrials,5020,Industrial Goods and Services,502060,Industrial Transportation,50206025,Railroad Equipment,,,
1497,FR0014003T71-ALXP,45,Consumer Staples ,4510,Food,Beverage and Tobacco ,451020,Food Producers,45102030,Fruit and Grain Processing,,
1498,FR001400CM63-ALXP,20,Health Care,2010,Health Care,201030,Pharmaceuticals and Biotechnology,20103010,Biotechnology,,,
1499,FR0013266772-ALXP,50,Industrials,5020,Industrial Goods and Services,502050,Industrial Support Services,50205020,Professional Business Support Services,,,
1500,FR0004174712-XMLI,10,Technology,1010,Technology,101010,Software and Computer Services,10101015,Software,,,
1501,BE0974276082-XBRU,45,Consumer Staples ,4520,Personal Care,Drug and Grocery Stores ,452010,Personal Care,Drug and Grocery Stores ,45201020,Personal Products,
1502,NL0015000HT4-XBRU,20,Health Care,2010,Health Care,201010,Health Care Providers,20101025,Health Care Services,,,
1503,IT0003683528-MTAA,50,Industrials,5020,Industrial Goods and Services,502050,Industrial Support Services,50205025,Business Training and Employment Agencies,,,
1504,FR0000133308-XPAR,15,Telecommunications,1510,Telecommunications,151020,Telecommunications Service Providers ,15102015,Telecommunications Services,,,
1505,FR0000133308-BGEM,15,Telecommunications,1510,Telecommunications,151020,Telecommunications Service Providers ,15102015,Telecommunications Services,,,
1506,FR0000133308-MTAH,15,Telecommunications,1510,Telecommunications,151020,Telecommunications Service Providers ,15102015,Telecommunications Services,,,
1507,BE0003735496-XBRU,15,Telecommunications,1510,Telecommunications,151020,Telecommunications Service Providers ,15102015,Telecommunications Services,,,
1508,FR0000075392-XPAR,55,Basic Materials,5520,Chemicals,552010,Chemicals,55201000,Chemicals: Diversified,,,
1509,ES0105490009-XMLI,35,Real Estate,3510,Real Estate,351020,Real Estate Investment Trusts,35102030,Office REITs,,,
1510,NL0000440584-XAMS,10,Technology,1010,Technology,101010,Software and Computer Services,10101010,Computer Services,,,
1511,FR0013318052-ALXP,10,Technology,1010,Technology,101020,Technology Hardware and Equipment,10102030,Computer Hardware,,,
1512,FR0010609206-XPAR,65,Utilities,6510,Utilities,651030,Waste and Disposal Services,65103035,Waste and Disposal Services,,,
1513,IE00B1WV4493-XESM,45,Consumer Staples ,4510,Food,Beverage and Tobacco ,451020,Food Producers,45102010,Farming,Fishing,Ranching and Plantations
1514,ES0105534004-XMLI,35,Real Estate,3510,Real Estate,351020,Real Estate Investment Trusts,35102040,Residential REITs,,,
1515,NO0003733800-XOSL,45,Consumer Staples ,4510,Food,Beverage and Tobacco ,451020,Food Producers,45102020,Food Products,,
1516,IE00BF0MZF04-XESM,55,Basic Materials,5510,Basic Resources,551030,Precious Metals and Mining,55103025,Gold Mining,,,
1517,FR0000184798-XPAR,20,Health Care,2010,Health Care,201010,Health Care Providers,20101010,Health Care Facilities,,,
1518,IT0005138703-MTAA,45,Consumer Staples ,4510,Food,Beverage and Tobacco ,451020,Food Producers,45102020,Food Products,,
1519,IT0005424830-EXGM,50,Industrials,5020,Industrial Goods and Services,502040,Industrial Engineering,50204000,Machinery: Industrial,,,
1520,FR0012127173-XPAR,20,Health Care,2010,Health Care,201030,Pharmaceuticals and Biotechnology,20103010,Biotechnology,,,
1521,FR001400IUV6-ALXP,65,Utilities,6510,Utilities,651020,Gas,Water and Multi-utilities,65102030,Water,,
1522,FR0013231180-ALXP,15,Telecommunications,1510,Telecommunications,151020,Telecommunications Service Providers ,15102015,Telecommunications Services,,,
1523,NO0010040611-XOSL,10,Technology,1010,Technology,101010,Software and Computer Services,10101020,Consumer Digital Services,,,
1524,NO0010809783-XOSL,65,Utilities,6510,Utilities,651010,Electricity,65101010,Alternative Electricity,,,
1525,FR0014005HJ9-XPAR,10,Technology,1010,Technology,101010,Software and Computer Services,10101010,Computer Services,,,
1526,IE00B4XVDC01-XESM,20,Health Care,2010,Health Care,201030,Pharmaceuticals and Biotechnology,20103010,Biotechnology,,,
1527,IT0005043507-MTAA,40,Consumer Discretionary,4020,Consumer Products and Services,402040,Personal Goods,40204020,Clothing and Accessories,,,
1528,BE0003846632-XBRU,20,Health Care,2010,Health Care,201030,Pharmaceuticals and Biotechnology,20103010,Biotechnology,,,
1529,BE0003860773-VPXB,40,Consumer Discretionary,4020,Consumer Products and Services,402010,Consumer Services ,40201010,Education Services,,,
1530,FR0000077992-XMLI,10,Technology,1010,Technology,101010,Software and Computer Services,10101010,Computer Services,,,
1531,NO0010564701-XOSL,60,Energy,6010,Energy,601010,Oil,Gas and Coal,60101010,Oil: Crude Producers,,
1532,FR0013318813-XPAR,50,Industrials,5020,Industrial Goods and Services,502020,Electronic and Electrical Equipment,50202040,Electronic Equipment: Other,,,
1533,FR0010263202-XPAR,35,Real Estate,3510,Real Estate,351020,Real Estate Investment Trusts,35102030,Office REITs,,,
1534,NO0010397581-XOSL,30,Financials,3010,Banks,301010,Banks,30101010,Banks,,,
1535,FR0004038263-XPAR,15,Telecommunications,1510,Telecommunications,151010,Telecommunications Equipment,15101010,Telecommunications Equipment,,,
1536,FR0006823092-XMLI,30,Financials,3020,Financial Services,302020,Investment Banking and Brokerage Services ,30202000,Diversified Financial Services ,,,
1537,NL0012650535-XMLI,20,Health Care,2010,Health Care,201030,Pharmaceuticals and Biotechnology,20103010,Biotechnology,,,
1538,IT0005546319-EXGM,40,Consumer Discretionary,4040,Retail,404010,Retailers ,40401030,Specialty Retailers,,,
1539,FR0000038465-XPAR,40,Consumer Discretionary,4030,Media,403010,Media,40301020,Media Agencies,,,
1540,FR0011027135-XPAR,35,Real Estate,3510,Real Estate,351010,Real Estate Investment and Services,35101010,Real Estate Holding and Development,,,
1541,PTPRS0AM0017-ALXL,30,Financials,3020,Financial Services,302020,Investment Banking and Brokerage Services ,30202010,Asset Managers and Custodians,,,
1542,IT0005378143-EXGM,40,Consumer Discretionary,4020,Consumer Products and Services,402040,Personal Goods,40204020,Clothing and Accessories,,,
1543,FR0013479730-ALXP,45,Consumer Staples ,4510,Food,Beverage and Tobacco ,451020,Food Producers,45102030,Fruit and Grain Processing,,
1544,IL0010830391-XBRU,50,Industrials,5020,Industrial Goods and Services,502020,Electronic and Electrical Equipment,50202010,Electrical Components,,,
1545,NL0000336303-XAMS,40,Consumer Discretionary,4040,Retail,404010,Retailers ,40401030,Specialty Retailers,,,
1546,FR0000053514-XPAR,55,Basic Materials,5520,Chemicals,552010,Chemicals,55201020,Specialty Chemicals,,,
1547,NO0010405640-XOSL,20,Health Care,2010,Health Care,201030,Pharmaceuticals and Biotechnology,20103010,Biotechnology,,,
1548,US7134481081-TNLB,45,Consumer Staples ,4510,Food,Beverage and Tobacco ,451010,Beverages,45101020,Soft Drinks,,
1549,IE00BWB8X525-XMSM,30,Financials,3010,Banks,301010,Banks,30101010,Banks,,,
1550,FR0000120693-XPAR,45,Consumer Staples ,4510,Food,Beverage and Tobacco ,451010,Beverages,45101015,Distillers and Vintners,,
1551,FR0000061459-XPAR,10,Technology,1010,Technology,101020,Technology Hardware and Equipment,10102015,Electronic Components,,,
1552,ES0105612008-XMLI,35,Real Estate,3510,Real Estate,351020,Real Estate Investment Trusts,35102000,Diversified REITs,,,
1553,GG00BPFJTF46-XAMS,30,Financials,3020,Financial Services,302040,Closed End Investments,30204000,Closed End Investments,,,
1554,NL0015001HZ9-XMLI,40,Consumer Discretionary,4040,Retail,404010,Retailers ,40401030,Specialty Retailers,,,
1555,CY0102630916-XOSL,60,Energy,6010,Energy,601010,Oil,Gas and Coal,60101030,Oil Equipment and Services,,
1556,IE00B0Q82B24-XESM,60,Energy,6010,Energy,601010,Oil,Gas and Coal,60101010,Oil: Crude Producers,,
1557,NO0012942525-XOSL,60,Energy,6010,Energy,601010,Oil,Gas and Coal,60101010,Oil: Crude Producers,,
1558,FR0000064784-XPAR,30,Financials,3020,Financial Services,302020,Investment Banking and Brokerage Services ,30202010,Asset Managers and Custodians,,,
1559,NO0010840507-XOSL,10,Technology,1010,Technology,101010,Software and Computer Services,10101015,Software,,,
1560,NO0010199151-XOSL,60,Energy,6010,Energy,601010,Oil,Gas and Coal,60101030,Oil Equipment and Services,,
1561,IT0005274094-MTAA,20,Health Care,2010,Health Care,201030,Pharmaceuticals and Biotechnology,20103015,Pharmaceuticals,,,
1562,BE0974429624-ALXP,45,Consumer Staples ,4520,Personal Care,Drug and Grocery Stores ,452010,Personal Care,Drug and Grocery Stores ,45201015,Drug Retailers,
1563,NL0010391025-XAMS,20,Health Care,2010,Health Care,201030,Pharmaceuticals and Biotechnology,20103015,Pharmaceuticals,,,
1564,FR001400GUN7-ALXP,20,Health Care,2010,Health Care,201030,Pharmaceuticals and Biotechnology,20103010,Biotechnology,,,
1565,PTPTC0AM0009-XLIS,15,Telecommunications,1510,Telecommunications,151020,Telecommunications Service Providers ,15102015,Telecommunications Services,,,
