车系,厂商,brand,model,name,类型,最低价格,最高价格
日本,合资,济南铃木,骏威QS125-3K,济南铃木 骏威QS125-3K,街车,"￥7,682",
日本,合资,济南铃木,骏威GSX125 高级版,济南铃木 骏威GSX125 高级版,街车,"￥8,635",
日本,合资,济南铃木,骏龙GS125R 高级版,济南铃木 骏龙GS125R 高级版,街车,"￥7,800",
日本,合资,济南铃木,骏威 QS125-31,济南铃木 骏威 QS125-31,街车,"￥7,326",
日本,合资,济南铃木,骏威GSX125 QS125-31G,济南铃木 骏威GSX125 QS125-31G,街车,"￥8,090",
,,济南铃木,GT125,济南铃木 GT125,街车,,
日本,合资,济南铃木,GSX150,济南铃木 GSX150,街车,"￥8,362",
日本,合资,济南铃木,GSX125,济南铃木 GSX125,街车,"￥7,480",
日本,合资,济南铃木,丽至UZ110,济南铃木 丽至UZ110,踏板,"￥8,280",
日本,合资,济南铃木,锋彩UA125,济南铃木 锋彩UA125,踏板,"￥10,436",
日本,合资,济南铃木,丽彩UZ125,济南铃木 丽彩UZ125,踏板,"￥7,580",
日本,合资,济南铃木,乐至110,济南铃木 乐至110,踏板,"￥7,380",
日本,合资,济南铃木,QS125T-3A,济南铃木 QS125T-3A,踏板,"￥10,341",
,,济南铃木,风暴太子 QS 150-B,济南铃木 风暴太子 QS 150-B,巡航,,
日本,合资,济南铃木,新赛驰QS110,济南铃木 新赛驰QS110,弯梁,"￥5,475",
,,嘉爵,CNR800·睿,嘉爵 CNR800·睿,跑车,"￥33,800","￥37,800"
,,嘉爵,CN800·臻,嘉爵 CN800·臻,街车,"￥39,800",
,,嘉爵,N19,嘉爵 N19,街车,"￥24,800",
,,嘉爵,R7,嘉爵 R7,街车,"￥18,500",
,,嘉爵,R15,嘉爵 R15,街车,"￥18,500",
,,嘉爵,C8,嘉爵 C8,街车,"￥18,500",
,,嘉爵,R19,嘉爵 R19,街车,"￥18,500",
,,嘉爵,R18,嘉爵 R18,街车,,
,,嘉爵,幻影150X,嘉爵 幻影150X,踏板,"￥9,800","￥12,800"
,,嘉爵,明悦150,嘉爵 明悦150,踏板,"￥9,980","￥12,800"
,,嘉爵,君悦150,嘉爵 君悦150,踏板,"￥9,980","￥12,800"
,,嘉爵,金龟125,嘉爵 金龟125,踏板,"￥7,580",
,,嘉爵,启程150,嘉爵 启程150,踏板,"￥13,580","￥13,980"
,,嘉爵,米兰达,嘉爵 米兰达,踏板,"￥7,580",
,,嘉爵,V5,嘉爵 V5,踏板,"￥8,850",
,,嘉爵,领航者500,嘉爵 领航者500,巡航,"￥25,900",
,,嘉爵,N19,嘉爵 N19,跨骑,"￥24,800",
,,嘉爵,N10,嘉爵 N10,旅行,"￥18,500",
,国产,嘉陵,新街火JH150-8A,嘉陵 新街火JH150-8A,街车,"￥9,412",
,国产,嘉陵,翼狼2JH125-B,嘉陵 翼狼2JH125-B,街车,"￥5,587",
,国产,嘉陵,新独狼JH150-6,嘉陵 新独狼JH150-6,街车,"￥6,880",
,,嘉陵,新街火JH200-8,嘉陵 新街火JH200-8,街车,,
,国产,嘉陵,金悍王SJH150-7,嘉陵 金悍王SJH150-7,街车,"￥7,533",
,国产,嘉陵,金悍王JH150-7,嘉陵 金悍王JH150-7,街车,"￥7,447",
,国产,嘉陵,金悍JH125-7C,嘉陵 金悍JH125-7C,街车,"￥8,680",
,国产,嘉陵,铁悍JH125-7B,嘉陵 铁悍JH125-7B,街车,"￥5,426",
,国产,嘉陵,街火JH150-8,嘉陵 街火JH150-8,街车,"￥7,680",
,国产,嘉陵,JH125E-6A,嘉陵 JH125E-6A,街车,"￥6,880",
,国产,嘉陵,新独狼JH125-6A,嘉陵 新独狼JH125-6A,街车,"￥6,280",
,国产,嘉陵,金悍王JH125-7C,嘉陵 金悍王JH125-7C,街车,"￥7,680",
,国产,嘉陵,翼狼JH125-G,嘉陵 翼狼JH125-G,街车,"￥5,980",
,国产,嘉陵,独狼JH125-C,嘉陵 独狼JH125-C,街车,"￥6,280",
,,嘉陵,JH150-8B,嘉陵 JH150-8B,街车,,
,,嘉陵,JH150-10C,嘉陵 JH150-10C,街车,,
,国产,嘉陵,ES200,嘉陵 ES200,街车,"￥9,980",
,国产,嘉陵,夜行者 JL125T-20,嘉陵 夜行者 JL125T-20,踏板,"￥4,980",
,国产,嘉陵,睿行 JL125T-19,嘉陵 睿行 JL125T-19,踏板,"￥5,580",
,,嘉陵,睿鲨,嘉陵 睿鲨,踏板,,
,国产,嘉陵,霸道,嘉陵 霸道,踏板,"￥6,680",
,,嘉陵,博雅,嘉陵 博雅,踏板,,
,国产,嘉陵,福鹰 JL125T-16,嘉陵 福鹰 JL125T-16,踏板,"￥5,280",
,国产,嘉陵,Moon125,嘉陵 Moon125,踏板,"￥6,880",
,国产,嘉陵,悦来125,嘉陵 悦来125,踏板,"￥6,980",
,国产,嘉陵,CoCo Cat 150T山猫,嘉陵 CoCo Cat 150T山猫,踏板,"￥13,280",
,国产,嘉陵,巧乐,嘉陵 巧乐,踏板,"￥6,980","￥7,580"
,国产,嘉陵,天悦,嘉陵 天悦,踏板,"￥7,280","￥7,980"
,国产,嘉陵,美连达,嘉陵 美连达,踏板,"￥7,280","￥8,280"
,国产,嘉陵,CoCo Blue Cat 蓝猫,嘉陵 CoCo Blue Cat 蓝猫,踏板,"￥12,380",
,国产,嘉陵,CoCo Pony CD70,嘉陵 CoCo Pony CD70,复古,"￥5,970",
,国产,嘉陵,嘉陵70,嘉陵 嘉陵70,复古,"￥5,280",
,国产,嘉陵,250F,嘉陵 250F,复古,"￥13,580","￥14,980"
,国产,嘉陵,独狼,嘉陵 独狼,复古,"￥6,580","￥6,980"
,国产,嘉陵,JV150 JH150-11,嘉陵 JV150 JH150-11,复古,"￥7,880",
,国产,嘉陵,CoCo Pony 150F,嘉陵 CoCo Pony 150F,复古,"￥9,980",
,国产,嘉陵,CoCo Pony CD125,嘉陵 CoCo Pony CD125,复古,"￥6,780","￥7,380"
,国产,嘉陵,JH600-A,嘉陵 JH600-A,拉力,"￥33,780",
,国产,嘉陵,新翼侠JH200GY-5A,嘉陵 新翼侠JH200GY-5A,越野,"￥13,120",
,国产,嘉陵,CoCo Cross,嘉陵 CoCo Cross,弯梁,"￥8,980",
,国产,嘉陵,CoCo,嘉陵 CoCo,弯梁,"￥6,580","￥6,980"
,国产,嘉陵,CoCo SVR180,嘉陵 CoCo SVR180,弯梁,"￥12,680","￥13,680"
,国产,嘉陵,好帅JL110-8A,嘉陵 好帅JL110-8A,弯梁,"￥4,827",
,国产,嘉陵,好生活 JL 110-7A,嘉陵 好生活 JL 110-7A,弯梁,"￥3,880",
,国产,嘉陵,好帅125 JL125-8,嘉陵 好帅125 JL125-8,弯梁,"￥5,547",
,国产,嘉陵,好俊JL125-9,嘉陵 好俊JL125-9,弯梁,"￥6,680",
,国产,嘉陵,好悦 JL110-16,嘉陵 好悦 JL110-16,弯梁,"￥5,280",
,国产,嘉陵,好彩 JL110-16A,嘉陵 好彩 JL110-16A,弯梁,"￥5,380",
,国产,嘉陵,Super CoCo,嘉陵 Super CoCo,弯梁,"￥7,580",
,国产,嘉陵,CoCo 边三轮,嘉陵 CoCo 边三轮,三轮,"￥15,180","￥15,880"
,国产,嘉陵,JH600B,嘉陵 JH600B,三轮,"￥55,800","￥69,800"
,,嘉鹏,嘉睿125,嘉鹏 嘉睿125,踏板,"￥6,780",
,,嘉鹏,甲壳虫125,嘉鹏 甲壳虫125,踏板,"￥6,580",
,,嘉鹏,布加迪,嘉鹏 布加迪,踏板,"￥7,980",
,,嘉鹏,赛戈,嘉鹏 赛戈,踏板,"￥6,980",
,,嘉鹏,NHR,嘉鹏 NHR,踏板,"￥6,680","￥7,880"
,,嘉鹏,布加迪威龙,嘉鹏 布加迪威龙,踏板,"￥7,980",
,,建隆,JL125T-12D,建隆 JL125T-12D,踏板,"￥6,880","￥7,980"
,,建隆,JL125T-15D,建隆 JL125T-15D,踏板,"￥6,980",
,国产,建设,RT250,建设 RT250,街车,"￥11,800",
,国产,建设,夜鹰 500,建设 夜鹰 500,街车,"￥23,800",
,国产,建设,UF,建设 UF,踏板,"￥7,680",
,国产,建设,DUOMO,建设 DUOMO,踏板,"￥13,680",
,国产,建设,猎鹰,建设 猎鹰,踏板,"￥7,980",
,,建设,JS110T-3D,建设 JS110T-3D,踏板,,
,,建设,JS110T-10D,建设 JS110T-10D,踏板,,
,,建设,JS125T-D,建设 JS125T-D,踏板,,
,国产,建设,JS125T-9D,建设 JS125T-9D,踏板,"￥7,980",
,国产,建设,魔兽,建设 魔兽,踏板,"￥7,980",
,国产,建设,1889舰,建设 1889舰,踏板,"￥8,190",
,国产,建设,RS250,建设 RS250,复古,"￥11,800","￥13,800"
,国产,建设,柯基,建设 柯基,复古,"￥6,888",
,国产,建设,珮格400,建设 珮格400,复古,"￥25,800","￥26,800"
,,建设,JS125-D,建设 JS125-D,复古,,
,,建设,JS150-D,建设 JS150-D,复古,,
,国产,建设,肥霸 900,建设 肥霸 900,巡航,"￥53,800",
,国产,建设,侦查兵 700,建设 侦查兵 700,巡航,"￥47,800",
,国产,建设,RV250,建设 RV250,拉力,"￥12,300","￥15,800"
,,建设,JS110-9D,建设 JS110-9D,弯梁,,
,,建设,JS125-29D,建设 JS125-29D,弯梁,,
,国产,建设,JS125B,建设 JS125B,三轮,"￥15,880",
日本,合资,建设雅马哈,新天剑K YBR125,建设雅马哈 新天剑K YBR125,街车,"￥9,660",
日本,合资,建设雅马哈,飞致YS150,建设雅马哈 飞致YS150,街车,"￥12,280",
日本,合资,建设雅马哈,天剑动力版 YBR 150 Z,建设雅马哈 天剑动力版 YBR 150 Z,街车,"￥8,580","￥8,980"
日本,合资,建设雅马哈,飞致YS250,建设雅马哈 飞致YS250,街车,"￥19,800","￥20,580"
日本,合资,建设雅马哈,天剑,建设雅马哈 天剑,街车,"￥9,580",
日本,合资,建设雅马哈,天剑王JYM250,建设雅马哈 天剑王JYM250,街车,"￥20,553",
日本,合资,建设雅马哈,巧格i,建设雅马哈 巧格i,踏板,"￥7,680","￥8,580"
日本,合资,建设雅马哈,福颖125,建设雅马哈 福颖125,踏板,"￥8,980","￥9,480"
日本,合资,建设雅马哈,旭鹰125,建设雅马哈 旭鹰125,踏板,"￥7,680","￥7,980"
日本,合资,建设雅马哈,福禧125,建设雅马哈 福禧125,踏板,"￥8,980","￥9,080"
日本,合资,建设雅马哈,巡鹰125,建设雅马哈 巡鹰125,踏板,"￥11,200","￥12,000"
日本,合资,建设雅马哈,赛鹰GT,建设雅马哈 赛鹰GT,踏板,"￥9,580",
日本,合资,建设雅马哈,迅鹰,建设雅马哈 迅鹰,踏板,"￥8,900",
日本,合资,建设雅马哈,福禧X,建设雅马哈 福禧X,踏板,"￥6,436",
日本,合资,建设雅马哈,GT150 Fazer,建设雅马哈 GT150 Fazer,复古,"￥13,390",
日本,合资,建设雅马哈,凌骏T115,建设雅马哈 凌骏T115,弯梁,"￥6,980","￥7,280"
日本,合资,建设雅马哈,易发E8,建设雅马哈 易发E8,弯梁,"￥5,230",
日本,合资,建设雅马哈,天骏YB125 SP,建设雅马哈 天骏YB125 SP,街车,"￥7,100",
日本,合资,建设雅马哈,天剑王YBR250,建设雅马哈 天剑王YBR250,街车,"￥19,800",
日本,合资,建设雅马哈,劲虎V,建设雅马哈 劲虎V,街车,"￥11,000",
日本,合资,建设雅马哈,天隼豪华版,建设雅马哈 天隼豪华版,街车,"￥8,380",
日本,合资,建设雅马哈,天隼,建设雅马哈 天隼,街车,"￥6,840",
日本,合资,建设雅马哈,天俊YB125SP,建设雅马哈 天俊YB125SP,街车,"￥6,500",
日本,合资,建设雅马哈,天戟Z YB125Z,建设雅马哈 天戟Z YB125Z,街车,"￥6,880",
日本,合资,建设雅马哈,新天戟JYM125-3B,建设雅马哈 新天戟JYM125-3B,街车,"￥6,830",
日本,合资,建设雅马哈,天剑K JYM125-7A 越野版,建设雅马哈 天剑K JYM125-7A 越野版,街车,"￥10,110",
日本,合资,建设雅马哈,天剑K YBR125K,建设雅马哈 天剑K YBR125K,街车,"￥9,400",
日本,合资,建设雅马哈,劲傲JYM125,建设雅马哈 劲傲JYM125,街车,"￥6,044",
日本,合资,建设雅马哈,天剑YBR125,建设雅马哈 天剑YBR125,街车,"￥6,960",
日本,合资,建设雅马哈,天戟Z JYM125-3E,建设雅马哈 天戟Z JYM125-3E,街车,"￥7,207",
日本,合资,建设雅马哈,天剑YBR125G,建设雅马哈 天剑YBR125G,街车,"￥7,632",
日本,合资,建设雅马哈,天剑王JYM250-2A,建设雅马哈 天剑王JYM250-2A,街车,"￥20,553",
日本,合资,建设雅马哈,YS125,建设雅马哈 YS125,街车,"￥9,593",
日本,合资,建设雅马哈,YB125-Z,建设雅马哈 YB125-Z,街车,"￥7,747",
日本,合资,建设雅马哈,XTZ125,建设雅马哈 XTZ125,街车,"￥10,800",
,,建设雅马哈,劲豹 SRZ150,建设雅马哈 劲豹 SRZ150,街车,,
,,建设雅马哈,巧格100,建设雅马哈 巧格100,踏板,,
日本,合资,建设雅马哈,丽鹰100 ZY100T-5,建设雅马哈 丽鹰100 ZY100T-5,踏板,"￥7,480",
日本,合资,建设雅马哈,悦鹰100 ZY100T-8,建设雅马哈 悦鹰100 ZY100T-8,踏板,"￥6,800",
日本,合资,建设雅马哈,尚领,建设雅马哈 尚领,踏板,"￥9,554",
日本,合资,建设雅马哈,RS100,建设雅马哈 RS100,踏板,"￥7,180",
日本,合资,建设雅马哈,凌鹰100 ZY100T-12,建设雅马哈 凌鹰100 ZY100T-12,踏板,"￥10,650",
日本,合资,建设雅马哈,JYM110-2,建设雅马哈 JYM110-2,弯梁,"￥6,135",
日本,合资,建设雅马哈,易发JYM110-A,建设雅马哈 易发JYM110-A,弯梁,"￥5,230",
日本,合资,建设雅马哈,U8,建设雅马哈 U8,弯梁,"￥5,945",
,,匠工,1924 燃油版,匠工 1924 燃油版,复古,"￥6,980",
,,匠工,绝地轻甲,匠工 绝地轻甲,越野,"￥15,800","￥16,800"
,,杰迪,Vision K750,杰迪 Vision K750,跑车,"￥39,800","￥43,800"
,,杰迪,K333,杰迪 K333,跑车,,
,,杰迪,FR750,杰迪 FR750,复古,"￥43,800",
,,杰迪,Custom 250,杰迪 Custom 250,巡航,"￥19,800",
,,杰迪,GZ250,杰迪 GZ250,巡航,"￥15,800",
,,杰迪,GT320,杰迪 GT320,旅行,"￥25,800",
,,杰迪,傑750,杰迪 傑750,旅行,"￥49,800",
,,杰迪,JD300-9,杰迪 JD300-9,旅行,"￥23,800",
,,杰迪,麒麟750,杰迪 麒麟750,旅行,,
,国产,金城,枭250,金城 枭250,跑车,"￥18,980",
,国产,金城,警用车JC250-6,金城 警用车JC250-6,街车,"￥14,375",
,国产,金城,战枭JC125-28,金城 战枭JC125-28,街车,"￥8,800",
,国产,金城,炫跑JC125-17HV,金城 炫跑JC125-17HV,街车,"￥5,880",
,国产,金城,金城刀JC125-17HV,金城 金城刀JC125-17HV,街车,"￥6,380",
,国产,金城,JC250-7,金城 JC250-7,街车,"￥14,800",
,国产,金城,JC125-7BV,金城 JC125-7BV,街车,"￥5,800",
,国产,金城,GX125,金城 GX125,街车,"￥6,380",
,国产,金城,猎枭SJ150-2,金城 猎枭SJ150-2,街车,"￥7,380",
,国产,金城,提拉米苏JC200T-A,金城 提拉米苏JC200T-A,踏板,"￥21,800",
,国产,金城,越途Travelin,金城 越途Travelin,踏板,"￥20,178",
,国产,金城,欧宝路二代JC200T-6,金城 欧宝路二代JC200T-6,踏板,"￥17,760",
,国产,金城,天悦JC110T-A,金城 天悦JC110T-A,踏板,"￥6,880",
,国产,金城,越途JC200T-8,金城 越途JC200T-8,踏板,"￥21,800",
,国产,金城,草蜢 200,金城 草蜢 200,踏板,"￥14,800","￥18,800"
,国产,金城,天朗JC110T-B,金城 天朗JC110T-B,踏板,"￥7,380",
,国产,金城,草蜢 150,金城 草蜢 150,踏板,"￥15,980",
,国产,金城,提拉米苏 150,金城 提拉米苏 150,踏板,"￥19,980",
,,金城,提拉米苏 200 警用版,金城 提拉米苏 200 警用版,踏板,,
,,金城,草蜢 200 警用版,金城 草蜢 200 警用版,踏板,,
,国产,金城,域火JC250-6A,金城 域火JC250-6A,巡航,"￥15,000","￥15,980"
,,金城,JC300-2,金城 JC300-2,巡航,,
,国产,金城,K-Cross 200,金城 K-Cross 200,拉力,"￥15,800","￥17,800"
,,金城,JC250-9,金城 JC250-9,拉力,,
,国产,金城,悟空110,金城 悟空110,MINI,"￥7,380","￥8,680"
,国产,金城,LAKO 110,金城 LAKO 110,MINI,"￥7,480",
,国产,金城,金童 JC70,金城 金童 JC70,MINI,"￥6,780","￥7,380"
,国产,金城,金童 JC50,金城 金童 JC50,MINI,"￥7,080","￥7,280"
,国产,金城,小金鹿 JC50Q-20,金城 小金鹿 JC50Q-20,MINI,"￥8,985",
,,金城,JC200Y-6,金城 JC200Y-6,越野,,
,国产,金城,灿星JC110-19V,金城 灿星JC110-19V,弯梁,"￥4,820",
,国产,金城,新天星SJ110,金城 新天星SJ110,弯梁,"￥5,800",
,国产,金城,天逸SJ125-2,金城 天逸SJ125-2,弯梁,"￥6,780",
,国产,金城,金童边三轮,金城 金童边三轮,三轮,"￥12,380",
,,劲力,JL125T-7E,劲力 JL125T-7E,踏板,"￥7,380","￥7,980"
,,劲力,JL125T-5E,劲力 JL125T-5E,踏板,,
,,劲力,JL125T-3E,劲力 JL125T-3E,踏板,,
,,劲力,JL125T-10E,劲力 JL125T-10E,踏板,,
,,劲力,JL125T-12E,劲力 JL125T-12E,踏板,,
,,劲力,JL125T-18E,劲力 JL125T-18E,踏板,,
,,劲力,JL125T-19E,劲力 JL125T-19E,踏板,,
,,劲力,JL125T-21E,劲力 JL125T-21E,踏板,,
,,劲力,JL125T-23E,劲力 JL125T-23E,踏板,,
,,劲力,JL125T-25E,劲力 JL125T-25E,踏板,,
,,劲力,JL125-19,劲力 JL125-19,复古,,
,,劲力,JL150-19,劲力 JL150-19,复古,,
,,劲力,JL125-E,劲力 JL125-E,弯梁,,
,,劲隆,劲福JL110-36,劲隆 劲福JL110-36,街车,"￥4,980",
,,劲隆,劲跑JL150-75,劲隆 劲跑JL150-75,街车,"￥5,980",
,,劲隆,劲隆K8,劲隆 劲隆K8,街车,"￥7,150",
,,劲隆,劲隆K5,劲隆 劲隆K5,街车,"￥6,900",
,,劲隆,大熊JL150-60,劲隆 大熊JL150-60,街车,"￥8,567",
,,劲隆,超跑250,劲隆 超跑250,街车,"￥13,949","￥14,130"
,,劲隆,战士,劲隆 战士,越野,"￥7,571",
,,经途,250R,经途 250R,复古,"￥11,600",
,,九号,FUGLEMAN 1000UF,九号 FUGLEMAN 1000UF,越野,,
,,九号,SNARLER 1000AF,九号 SNARLER 1000AF,其他,,
,,九号,SSV-Villain COMBUSTION,九号 SSV-Villain COMBUSTION,其他,,
,,九号,ATV-Snarler COMBUSTION,九号 ATV-Snarler COMBUSTION,其他,,
,,巨能,JN125T-11,巨能 JN125T-11,踏板,,
,,巨能,银钻,巨能 银钻,踏板,,
,,巨能,霸道,巨能 霸道,踏板,,
,,巨能,战狼,巨能 战狼,踏板,,
,,巨能,博雅(海外),巨能 博雅(海外),踏板,,
,,巨能,锐鹰,巨能 锐鹰,踏板,,
,,巨能,睿鲨,巨能 睿鲨,踏板,,
,,巨能,大力水手(海外),巨能 大力水手(海外),踏板,,
,,巨能,莫吉托(海外),巨能 莫吉托(海外),踏板,,
,,巨能,山猫(海外),巨能 山猫(海外),踏板,,
,,巨能,索拉诺Sorano(海外),巨能 索拉诺Sorano(海外),踏板,,
,,巨能,瓦尼拉Vanilla(海外),巨能 瓦尼拉Vanilla(海外),踏板,,
,,爵士捷,DX250,爵士捷 DX250,巡航,"￥18,800",
,,爵士捷,DX650,爵士捷 DX650,巡航,"￥36,800",
,,君侉,CJ750,君侉 CJ750,三轮,"￥57,800","￥77,000"
,,君侉,全运会定制赛车,君侉 全运会定制赛车,三轮,"￥35,800",
,,君侉,HJ250,君侉 HJ250,三轮,"￥17,800","￥22,800"
,,君侉,HJ400,君侉 HJ400,三轮,"￥30,800",
,,君侉,R1000,君侉 R1000,三轮,"￥138,000",
,,君侉,HJ400B,君侉 HJ400B,三轮,"￥43,800",
,,卡吉瓦MVCAGIVA,KJW700,卡吉瓦MVCAGIVA KJW700,跑车,,
,,卡吉瓦MVCAGIVA,星途150,卡吉瓦MVCAGIVA 星途150,踏板,"￥9,680","￥10,980"
,,卡吉瓦MVCAGIVA,浪漫时光,卡吉瓦MVCAGIVA 浪漫时光,踏板,"￥13,980",
,,卡吉瓦MVCAGIVA,周末疯150,卡吉瓦MVCAGIVA 周末疯150,踏板,"￥15,998",
,,卡吉瓦MVCAGIVA,周末疯250,卡吉瓦MVCAGIVA 周末疯250,踏板,"￥14,980","￥18,660"
,,卡吉瓦MVCAGIVA,领途150,卡吉瓦MVCAGIVA 领途150,踏板,"￥12,380",
,,卡吉瓦MVCAGIVA,KJW150T-B,卡吉瓦MVCAGIVA KJW150T-B,踏板,,
,,卡吉瓦MVCAGIVA,坦途,卡吉瓦MVCAGIVA 坦途,踏板,,
,,卡吉瓦MVCAGIVA,KJW150T-J,卡吉瓦MVCAGIVA KJW150T-J,踏板,,
,,卡吉瓦MVCAGIVA,KJW250T-B,卡吉瓦MVCAGIVA KJW250T-B,踏板,,
,,凯撒,悦途150,凯撒 悦途150,复古,"￥7,380","￥7,980"
英国,进口,凯旋,Speed 400,凯旋 Speed 400,复古,"￥33,900",
英国,进口,凯旋,Trident 660,凯旋 Trident 660,复古,"￥73,900",
英国,进口,凯旋,Scrambler 400 X,凯旋 Scrambler 400 X,复古,"￥36,900",
英国,进口,凯旋,Scrambler 900,凯旋 Scrambler 900,复古,"￥113,900","￥119,300"
英国,进口,凯旋,Speed Twin 900,凯旋 Speed Twin 900,复古,"￥86,900","￥92,300"
英国,进口,凯旋,Bonneville T120,凯旋 Bonneville T120,复古,"￥118,900","￥126,100"
英国,进口,凯旋,Scrambler 1200,凯旋 Scrambler 1200,复古,"￥125,900","￥161,895"
英国,进口,凯旋,Bonneville T100,凯旋 Bonneville T100,复古,"￥108,900","￥114,300"
英国,进口,凯旋,Speed Triple 1200 RR,凯旋 Speed Triple 1200 RR,复古,"￥219,895","￥222,595"
英国,进口,凯旋,Street Twin,凯旋 Street Twin,复古,"￥107,295",
英国,进口,凯旋,Speed Twin 1200,凯旋 Speed Twin 1200,复古,"￥128,900","￥136,100"
英国,进口,凯旋,Thruxton,凯旋 Thruxton,复古,"￥169,900","￥188,900"
英国,进口,凯旋,Street Triple 765,凯旋 Street Triple 765,街车,"￥97,895","￥117,895"
英国,进口,凯旋,Speed Triple 1200 RS,凯旋 Speed Triple 1200 RS,街车,"￥189,895",
英国,进口,凯旋,Rocket III TFC,凯旋 Rocket III TFC,街车,"￥196,000",
英国,进口,凯旋,Tiger 900,凯旋 Tiger 900,拉力,"￥119,895","￥148,595"
英国,进口,凯旋,Tiger 850,凯旋 Tiger 850,拉力,"￥99,895",
英国,进口,凯旋,Tiger 1200,凯旋 Tiger 1200,拉力,"￥179,895","￥220,595"
英国,进口,凯旋,Tiger 800,凯旋 Tiger 800,拉力,"￥149,995",
英国,进口,凯旋,Tiger Sport 660,凯旋 Tiger Sport 660,旅行,"￥78,900",
英国,进口,凯旋,Daytona 660,凯旋 Daytona 660,跑车,"￥78,900",
英国,进口,凯旋,Daytona 675,凯旋 Daytona 675,跑车,"￥190,000",
英国,进口,凯旋,Daytona 675R,凯旋 Daytona 675R,跑车,"￥210,000",
英国,进口,凯旋,Bonneville Bobber,凯旋 Bonneville Bobber,巡航,"￥128,900","￥137,900"
英国,进口,凯旋,Rocket 3,凯旋 Rocket 3,巡航,"￥238,895","￥257,895"
英国,进口,凯旋,Bonneville Speedmaster,凯旋 Bonneville Speedmaster,巡航,"￥128,900","￥137,900"
,,凯旋,Daytona 675 Super III,凯旋 Daytona 675 Super III,跑车,,
,,凯旋,Sprint ST 955i,凯旋 Sprint ST 955i,跑车,,
,,凯旋,Sprint ST1050,凯旋 Sprint ST1050,跑车,,
,,凯旋,Sprint ST 955i,凯旋 Sprint ST 955i,跑车,,
,,凯旋,Thruxton 1200R Supercharged “The White Bike”,凯旋 Thruxton 1200R Supercharged “The White Bike”,跑车,,
,,凯旋,Daytona 650,凯旋 Daytona 650,跑车,,
,,凯旋,Daytona 675 SE,凯旋 Daytona 675 SE,跑车,,
,,凯旋,Daytona T595,凯旋 Daytona T595,跑车,,
,,凯旋,Daytona 955i Centennial Edition,凯旋 Daytona 955i Centennial Edition,跑车,,
,,凯旋,Daytona 1000,凯旋 Daytona 1000,跑车,,
,,凯旋,Daytona 1200,凯旋 Daytona 1200,跑车,,
,,凯旋,Daytona Moto2 765限量版,凯旋 Daytona Moto2 765限量版,跑车,,
,,凯旋,Speed Four,凯旋 Speed Four,街车,,
,,凯旋,Speed Triple SE,凯旋 Speed Triple SE,街车,,
,,凯旋,Speed Triple R,凯旋 Speed Triple R,街车,,
,,凯旋,Speed Triple 94R,凯旋 Speed Triple 94R,街车,,
,,凯旋,Speed Triple S,凯旋 Speed Triple S,街车,,
,,凯旋,Street Triple 675RX,凯旋 Street Triple 675RX,街车,,
,,凯旋,Street Triple 765S,凯旋 Street Triple 765S,街车,,
,,凯旋,Street Triple 765R Low,凯旋 Street Triple 765R Low,街车,,
,,凯旋,Tiger Sport,凯旋 Tiger Sport,街车,,
英国,进口,凯旋,Thunderbird,凯旋 Thunderbird,巡航,"￥198,000",
,,凯旋,Tiger 800XC S.E.,凯旋 Tiger 800XC S.E.,街车,,
,,凯旋,Tiger 800XCx,凯旋 Tiger 800XCx,街车,,
,,凯旋,Tiger 800XCx Low,凯旋 Tiger 800XCx Low,街车,,
,,凯旋,Tiger 800XRT,凯旋 Tiger 800XRT,街车,,
,,凯旋,Sport Tiger T100SC,凯旋 Sport Tiger T100SC,街车,,
,,凯旋,Sprint 900 Sport,凯旋 Sprint 900 Sport,街车,,
,,凯旋,Sprint 900 Exclusive,凯旋 Sprint 900 Exclusive,街车,,
,,凯旋,Street Triple 675,凯旋 Street Triple 675,街车,,
,,凯旋,Street Triple 675 10th Grey Anniversary S.E.,凯旋 Street Triple 675 10th Grey Anniversary S.E.,街车,,
,,凯旋,Street Triple 675R Dark 10th Anniversary S.E.,凯旋 Street Triple 675R Dark 10th Anniversary S.E.,街车,,
,,凯旋,Street Triple 675RX Black,凯旋 Street Triple 675RX Black,街车,,
,,凯旋,Thruxton Special Edition,凯旋 Thruxton Special Edition,街车,,
,,凯旋,Thruxton Ace Special Edition,凯旋 Thruxton Ace Special Edition,街车,,
,,凯旋,Thunderbird 900,凯旋 Thunderbird 900,街车,,
,,凯旋,Thunderbird 900 Sport,凯旋 Thunderbird 900 Sport,街车,,
,,凯旋,Tiger Club 200,凯旋 Tiger Club 200,街车,,
,,凯旋,Daytona 675 JPS Limited Edition,凯旋 Daytona 675 JPS Limited Edition,街车,,
,,凯旋,Daytona 900 Super III,凯旋 Daytona 900 Super III,街车,,
,,凯旋,Daytona 955i Special Edition,凯旋 Daytona 955i Special Edition,街车,,
,,凯旋,Legend TT 900,凯旋 Legend TT 900,街车,,
,,凯旋,Rocket III Classic,凯旋 Rocket III Classic,街车,,
,,凯旋,Scrambler 1200 XE,凯旋 Scrambler 1200 XE,街车,,
,,凯旋,Speed Triple 750,凯旋 Speed Triple 750,街车,,
,,凯旋,Speed Triple 900,凯旋 Speed Triple 900,街车,,
,,凯旋,Speed Triple 955i,凯旋 Speed Triple 955i,街车,,
,,凯旋,Speed Triple 955i S.E.,凯旋 Speed Triple 955i S.E.,街车,,
